Date,Site,Chamber,Air Temp,T1,T2,T_ave,WT depth (tube),Surface to tube height,Actual_WT,H1,H2,H3,H4,Height average,Extension,Havg_cm,Chamber V,Licor on,Licor off,H2 Time,CH4 processed,H2 processed,Merge,Notes,Data Merge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2026,AC,7,,6.3,7.2,6.75,65,58.1,6.9,19,19,17.9,15.5,17.85,21.5,39.35,0.04463,12:42,12:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2026,AC,8,,6.7,7.3,7,63,55.5,7.5,20,16.8,15.5,19,17.825,21.5,39.325,0.04460,12:53,13:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2026,AC,9,,6.9,7.3,7.1,68.7,63.9,4.8,17,20,19,17.5,18.375,21.5,39.875,0.04522,13:05,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2026,AC,10,,6.3,6.5,6.4,41,36.2,4.8,13.5,14.5,16,16,15,21.5,36.5,0.04140,13:17,13:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,1,8,5.2,5.2,5.2,31.5,23.5,8,13,13,10.5,10.5,11.75,21.5,33.25,0.03771,14:21:00,14:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,2,,5.7,5.1,5.4,31,22,9,9,12,14,15,12.5,21.5,34,0.03856,14:07:00,14:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,3,,6.7,4.6,5.65,34.4,23.8,10.6,14,9,6,15,11,21.5,32.5,0.03686,13:55:00,14:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,4,,4.6,4.8,4.7,40.6,23,17.6,9,10.5,16,15,12.625,21.5,34.125,0.03870,13:43:00,13:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,5,,4.4,3.8,4.1,27.9,20.5,7.4,18,12,16,12,14.5,21.5,36,0.04083,13:31:00,13:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,6,,5.4,4.2,4.8,29.5,21,8.5,14,15.5,14,13.5,14.25,21.5,35.75,0.04054,12:40:00,12:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,7,,3.8,3.5,3.65,31.5,25.7,5.8,13,13,16,16,14.5,21.5,36,0.04083,12:25:00,12:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,8,,4.2,6.3,5.25,26.4,15.5,10.9,9,8,9,9.5,8.875,21.5,30.375,0.03445,12:12:00,12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,9,,4.2,4.1,4.15,26,20,6,10,14,9,10,10.75,21.5,32.25,0.03658,11:43:00,11:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2026,WH,10,,5.7,4.7,5.2,20.1,9.5,10.6,12,13,15,12,13,21.5,34.5,0.03913,11:24:00,11:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,1,10,7.7,8.2,7.95,54,46.5,7.5,13.2,11.3,10.4,12.4,11.825,21.5,33.325,0.03779,12:30:00,12:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,2,,7.8,8.1,7.95,62,58,4,14.8,14.7,14.6,15.2,14.825,21.5,36.325,0.04120,12:52:00,13:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,3,,8.1,7.7,7.9,67.3,61.5,5.8,11.9,15,11.4,16.1,13.6,21.5,35.1,0.03981,13:06:00,13:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,4,,8.2,8.4,8.3,66.3,56.7,9.6,11.7,14.1,13.6,11.8,12.8,21.5,34.3,0.03890,13:20:00,13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,5,,8,8.3,8.15,65.4,60.9,12.1,15,11.9,15.1,13.2,13.8,21.5,35.3,0.04003,13:32:00,13:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,6,,8.4,8,8.2,53.7,48,5.7,12.1,14.3,13,11.7,12.775,21.5,34.275,0.03887,13:45:00,13:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,7,,7.7,7.8,7.75,63.7,59,4.7,18,13,9.4,14,13.6,21.5,35.1,0.03981,13:59:00,14:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,8,,7.3,7.4,7.35,63.4,60,3.4,18.7,18.8,16.7,13.4,16.9,21.5,38.4,0.04355,14:12:00,14:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,9,,7.9,8.2,8.05,67.8,63.8,4,12.8,11.2,17.1,17.9,14.75,21.5,36.25,0.04111,14:23:00,14:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2026,AC,10,,8.4,7.8,8.1,40.5,37,3.5,12,11.8,12.2,9.9,11.475,21.5,32.975,0.03740,14:37:00,14:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,1,10.9,8.7,7.6,8.3,29.9,23,6.9,17.3,15.5,10.4,9.8,13.25,21.5,34.75,0.03941,11:40,11:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,2,,7.9,7.9,8,29.9,22.5,7.4,17.5,8.4,8.5,7.5,10.475,21.5,31.975,0.03626,11:54,12:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,3,,8.1,8.3,7.15,32.1,24.8,7.3,16,15.5,8,7.9,11.85,21.5,33.35,0.03782,12:09,12:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,4,,6.2,6,6.3,39.3,22.5,16.8,15.5,16.1,10.3,18.2,15.025,21.5,36.525,0.04142,12:22,12:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,5,,6.4,7.7,6.5,27.2,20.3,6.9,12.3,18,13.4,13,14.175,21.5,35.675,0.04046,14:05,14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,6,,6.6,7.3,6.45,28.6,21,7.6,15.9,14,11.6,13.8,13.825,21.5,35.325,0.04006,13:50,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,7,,6.3,5.8,6.3,30.2,24.8,5.4,10.3,16.8,13.5,13.6,13.55,21.5,35.05,0.03975,12:36,12:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,8,,6.3,7,6.1,24.5,19,5.5,7.7,12.5,9.8,10.8,10.2,21.5,31.7,0.03595,12:51,13:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,9,,5.9,6,6.95,24.5,20.3,4.2,15,13.7,9.8,10.9,12.35,21.5,33.85,0.03839,13:05,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2026,WH,10,,8,6.5,#REF!,19.2,10.5,8.7,14.7,11.2,16.9,13.6,14.1,21.5,35.6,0.04037,13:37,13:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2026,WH,1,17.15,13.5,11.5,13.05,37,22,15,17.5,11,15,7,12.625,21.5,34.125,0.03870,14:21,14:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2026,WH,2,,12.6,9.9,12.55,34,22,12,13,10,10,11.5,11.125,21.5,32.625,0.03700,14:48,14:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2026,WH,3,,12.5,13,11.2,35.5,24.5,11,15,15,16.5,16,15.625,21.5,37.125,0.04210,15:01,15:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2026,WH,4,,9.9,7.6,10.55,46.5,22.5,24,15,16,10,17.5,14.625,21.5,36.125,0.04097,15:15,15:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2026,WH,5,,11.2,8.2,10.3,34.5,20.5,14,14,15,16,17,15.5,21.5,37,0.04196,15:28,15:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,1,11,9.4,9.4,8.6,,,35,13,11.5,12,10.5,11.75,21.5,33.25,0.03771,11:27,11:37,,,,,Lowest WT yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,2,,7.8,7.7,8.1,,,47,13,14,13.5,14,13.625,21.5,35.125,0.03984,11:39,11:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,3,,8.4,7.8,8.6,,,40,9,9,14,15.5,11.875,21.5,33.375,0.03785,11:50,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,4,,8.8,7.4,8.75,,,38,11.5,14,11.5,14,12.75,21.5,34.25,0.03884,12:03,12:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,5,,8.7,8.6,8.55,,,38,14.5,14.5,14.5,15,14.625,21.5,36.125,0.04097,12:16,12:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,6,,8.4,8,8.35,,,46,14.5,11,12,14.5,13,21.5,34.5,0.03913,12:31,12:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,7,,8.3,8.8,8.3,,,36,18,12,16,10,14,21.5,35.5,0.04026,12:44,12:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,8,,8.3,8.9,8.1,,,37,15,13,15,12,13.75,21.5,35.25,0.03998,12:57,13:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,9,,7.9,8.6,8.45,,,44,16,19,17,10,15.5,21.5,37,0.04196,13:10,13:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2026,AC,10,,9,9.4,9.85,,,32,16.5,18,18,15,16.875,21.5,38.375,0.04352,13:23,13:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,1,14,10.7,10,10.25,29.3,24.4,4.9,11.8,15.9,15,11.5,13.55,21.5,35.05,0.03975,11:26,11:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,2,,9.8,11.8,9.9,29.9,22.3,7.6,14.4,13,10.9,9.1,11.85,21.5,33.35,0.03782,12:38,12:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,3,,10,10,9.5,32.7,24,8.7,15,15.5,8.3,8.4,11.8,21.5,33.3,0.03777,11:38,11:48,,,,,Discard C3P as mistake made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,4,,9,9.3,9.3,40.9,22.5,18.4,18,16,10.7,17.5,15.55,21.5,37.05,0.04202,11:51,12:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,5,,9.6,9.7,9.75,26.8,20.5,6.3,18.4,11.8,11.6,15.5,14.325,21.5,35.825,0.04063,12:03,12:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,6,,9.9,11.3,10.15,30.2,21.4,8.8,11.8,14.2,17,12.8,13.95,21.5,35.45,0.04020,12:15,12:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,7,,10.4,9.9,10.5,35.8,25.5,10.3,11.3,16.6,14.5,16.4,14.7,21.5,36.2,0.04105,13:26,13:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,8,,10.6,10.7,10.35,27.3,16.5,10.8,7.9,9.9,8,10.3,9.025,21.5,30.525,0.03462,13:38,13:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,9,,10.1,9.7,10.25,26.3,20.5,5.8,9.6,9.9,11.4,16.3,11.8,21.5,33.3,0.03777,13:50,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2026,WH,10,,10.4,10.2,12.5,22.4,10.4,12,13.5,15.9,13,10.9,13.325,21.5,34.825,0.03950,14:03,14:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,1,18.25,14.6,14,14.05,76.7,47,29.7,12,12,12.5,11,11.875,21.5,33.375,0.03785,13:10,13:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,2,,13.5,12.9,14.45,100,59,41,14,15,15.5,14,14.625,21.5,36.125,0.04097,13:40,13:50,,,,,pH samples taken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,3,,15.4,14.8,14.95,85,71,14,13,13,19,19,16,21.5,37.5,0.04253,13:56,14:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,4,,14.5,14,14.65,88.1,58.8,29.3,13,13,15,14.5,13.875,21.5,35.375,0.04012,14:10,14:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,5,,14.8,16.7,14.75,65,61.5,3.5,15,12,15,15,14.25,21.5,35.75,0.04054,14:24,14:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,6,,14.7,17.5,15.7,70.3,49,21.3,12,12,13,12,12.25,21.5,33.75,0.03828,14:35,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,7,,16.7,16,16.9,87,59,28,19,18,18.5,12,16.875,21.5,38.375,0.04352,14:50,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,8,,17.1,17.5,15.95,100,60.5,39.5,20,17.5,13,14,16.125,21.5,37.625,0.04267,15:03,15:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,9,,14.8,16.7,14.65,83,72,11,18,12,17.5,15,15.625,21.5,37.125,0.04210,15:15,15:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2026,AC,10,,14.5,14.4,13.25,78,49,29,12.5,13,15,11.5,13,21.5,34.5,0.03913,15:30,15:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,1,14.95,12,13.7,13.6,30.8,23,7.8,11.8,15.9,15,11.5,13.55,21.5,35.05,0.03975,,,,,,,No LICOR. Had to rush for doctors so just H2. H2 run went on on 11/06/2026 in the morning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,2,,15.2,12,15.45,33,25.5,7.5,14.4,13,10.9,9.1,11.85,21.5,33.35,0.03782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,3,,15.7,13.8,13.1,36.5,27,9.5,15,15.5,8.3,8.4,11.8,21.5,33.3,0.03777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,4,,10.5,11,11.15,44.5,25,19.5,18,16,10.7,17.5,15.55,21.5,37.05,0.04202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,5,,11.8,11.1,11.1,28.8,22.5,6.3,18.4,11.8,11.6,15.5,14.325,21.5,35.825,0.04063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,6,,10.4,12.2,10.25,33,23,10,11.8,14.2,17,12.8,13.95,21.5,35.45,0.04020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,7,,10.1,10.8,11.3,36.2,30.5,5.7,11.3,16.6,14.5,16.4,14.7,21.5,36.2,0.04105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,8,,12.5,10.8,11.15,31,15,16,7.9,9.9,8,10.3,9.025,21.5,30.525,0.03462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,9,,9.8,10.1,10,29,20,9,9.6,9.9,11.4,16.3,11.8,21.5,33.3,0.03777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2026,WH,10,,10.2,11.8,11.65,25,11,14,13.5,15.9,13,10.9,13.325,21.5,34.825,0.03950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,1,17.75,13.1,12.2,12.9,75,45,30,12,12,10,11.5,11.375,21.5,32.875,0.03728,11:33,11:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,2,,12.7,12.8,12.8,100,58.5,41.5,14.5,15.5,14.5,15.5,15,21.5,36.5,0.04140,11:44,11:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,3,,12.9,13.5,13.3,85.7,69.3,16.4,10,10,19,18,14.25,21.5,35.75,0.04054,11:57,12:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,4,,13.7,13.1,13.35,88,58.6,29.4,15.5,14.7,13.5,14,14.425,21.5,35.925,0.04074,12:07,12:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,5,,13,14.4,13.35,65,61,4,12,14.4,13.4,13.2,13.25,21.5,34.75,0.03941,12:20,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,6,,13.7,12.8,14.1,67,49,18,12,13.5,12.5,15.2,13.3,21.5,34.8,0.03947,12:34,12:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,7,,14.5,13.3,15.3,83.3,59,24.3,10.5,18,16.5,16.2,15.3,21.5,36.8,0.04174,12:46,12:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,8,,16.1,14.5,15.65,95,60.5,34.5,12,20.5,17.2,14.5,16.05,21.5,37.55,0.04259,13:00,13:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,9,,15.2,14.2,14.3,83.1,70,13.1,18,18,20,17.1,18.275,21.5,39.775,0.04511,13:11,13:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2026,AC,10,,13.4,14,14.9,76,43.5,32.5,14,12.5,11,11,12.125,21.5,33.625,0.03813,13:23,13:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,1,26,16.4,16.5,17.25,61.3,45.5,15.8,14.6,13.5,11.2,12.4,12.925,21.5,34.425,0.03904,11:25,11:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
